AIRPORT_TYPE,ORIGIN_AIRPORT_ID,ORIGIN,ORIGIN_CITY_NAME,SERVICE_CLASS,REV_ACRFT_DEP_PERF_510,REV_ENP_FREIGHT_217,REV_ENP_MAIL_219
D,15030,SUA,"Stuart, FL",V,2.00,0.00,0.00
D,15260,TMB,"Miami, FL",V,1.00,0.00,0.00
D,11697,FLL,"Fort Lauderdale, FL",V,536.00,5.00,0.00
D,13303,MIA,"Miami, FL",V,36.00,0.00,0.00
D,13204,MCO,"Orlando, FL",V,1.00,0.00,0.00
D,15304,TPA,"Tampa, FL",V,1.00,0.00,0.00
D,14027,PBI,"West Palm Beach/Palm Beach, FL",V,54.00,0.00,0.00
D,10329,APF,"Naples, FL",V,12.00,0.00,0.00
D,13809,OCF,"Ocala, FL",V,1.00,,
D,13360,MLB,"Melbourne, FL",V,1.00,,
D,14986,SRQ,"Sarasota/Bradenton, FL",V,4.00,0.00,0.00
D,13936,ORL,"Orlando, FL",V,1.00,,
D,13439,MPB,"Miami, FL",V,26.00,0.00,0.00
D,16829,LNA,"West Palm Beach, FL",V,1.00,0.00,0.00
D,13898,OPF,"Miami, FL",V,9.00,0.00,0.00
D,11732,FPR,"Fort Pierce, FL",V,1.00,0.00,0.00
D,11252,DAB,"Daytona Beach, FL",V,2.00,0.00,0.00
D,11624,EYW,"Key West, FL",V,11.00,0.00,0.00
D,13501,MTH,"Marathon, FL",V,8.00,0.00,0.00
D,12388,ISM,"Orlando, FL",V,1.00,,
D,10519,BCT,"Boca Raton, FL",V,10.00,0.00,0.00
D,15618,VNY,"Van Nuys, CA",V,1.00,0.00,0.00
D,13898,OPF,"Miami, FL",V,1.00,0.00,0.00
D,12786,KQA,"Akutan, AK",K,240.00,2.00,0.00
D,16567,7AK,"Akun, AK",K,236.00,19.00,0.00
D,15579,VDZ,"Valdez, AK",V,17.00,0.00,0.00
D,10551,BET,"Bethel, AK",V,7.00,,
D,11445,DUT,"Unalaska, AK",V,4.00,0.00,0.00
D,10245,AKN,"King Salmon, AK",V,2.00,,
D,14088,PGM,"Port Graham, AK",V,16.00,2.00,0.00
D,14709,SCC,"Deadhorse, AK",V,101.00,34.00,0.00
D,10170,ADQ,"Kodiak, AK",V,16.00,1.00,0.00
D,12649,KEB,"Nanwalek, AK",V,2.00,0.00,0.00
D,14942,SOV,"Seldovia, AK",V,31.00,0.00,0.00
D,16668,A1K,"Deadhorse1, AK",V,95.00,9.00,0.00
D,11492,EEK,"Eek, AK",V,5.00,,
D,11859,GBH,"Galbraith Lake, AK",V,82.00,1.00,0.00
D,12786,KQA,"Akutan, AK",V,49.00,,
D,14218,PPC,"Prospect Creek, AK",V,67.00,1.00,0.00
D,11924,GKN,"Gulkana, AK",V,15.00,,
D,10616,BIG,"Big Delta, AK",V,4.00,,
D,15236,TKJ,"Tok, AK",V,4.00,0.00,0.00
D,11327,DJN,"Delta Junction, AK",V,39.00,0.00,0.00
D,11214,CXF,"Coldfoot, AK",V,18.00,0.00,0.00
D,11559,ENN,"Nenana, AK",V,3.00,,
D,12184,HOM,"Homer, AK",V,170.00,10.00,0.00
D,11630,FAI,"Fairbanks, AK",V,81.00,3.00,0.00
D,11555,ENA,"Kenai, AK",V,3.00,0.00,0.00
D,15668,VWW,"Deer Lodge, MT",V,1.00,0.00,0.00
D,10874,CAK,"Akron, OH",V,4.00,0.00,0.00
D,10647,BKL,"Cleveland, OH",V,3.00,0.00,0.00
D,13547,MWL,"Mineral Wells, TX",V,1.00,0.00,0.00
D,10140,ABQ,"Albuquerque, NM",V,1.00,0.00,0.00
D,10431,AVL,"Asheville, NC",V,2.00,0.00,0.00
D,12054,GYR,"Goodyear, AZ",V,2.00,0.00,0.00
D,12211,HSH,"Las Vegas, NV",V,46.00,0.00,0.00
D,11219,CXO,"Conroe, TX",V,3.00,0.00,0.00
D,10397,ATL,"Atlanta, GA",V,2.00,0.00,0.00
D,15323,TRI,"Bristol/Johnson City/Kingsport, TN",V,3.00,0.00,0.00
D,16934,2NC,"Asheboro, NC",V,6.00,0.00,0.00
D,10158,ACY,"Atlantic City, NJ",V,67.00,0.00,0.00
D,11827,FXE,"Fort Lauderdale, FL",V,3.00,0.00,0.00
D,15041,SUN,"Sun Valley/Hailey/Ketchum, ID",V,8.00,0.00,0.00
D,15393,TX1,"Mesquite, TX",V,2.00,0.00,0.00
D,10821,BWI,"Baltimore, MD",V,13.00,0.00,0.00
D,12008,GTU,"Georgetown, TX",V,1.00,0.00,0.00
D,11641,FAY,"Fayetteville, NC",V,1.00,0.00,0.00
D,10670,BLM,"Belmar/Farmingdale, NJ",V,1.00,0.00,0.00
D,15342,TSM,"Taos, NM",V,2.00,0.00,0.00
D,12083,HBV,"Hebbronville, TX",V,1.00,0.00,0.00
D,10721,BOS,"Boston, MA",V,4.00,0.00,0.00
D,10434,AVP,"Scranton/Wilkes-Barre, PA",V,4.00,0.00,0.00
D,15628,VRB,"Vero Beach, FL",V,11.00,0.00,0.00
D,10800,BUR,"Burbank, CA",V,3.00,0.00,0.00
D,12323,ILM,"Wilmington, NC",V,5.00,0.00,0.00
D,10171,ADS,"Dallas, TX",V,5.00,0.00,0.00
D,14465,RBD,"Dallas/Fort Worth, TX",V,1.00,0.00,0.00
D,13321,MIV,"Millville, NJ",V,1.00,0.00,0.00
D,10994,CHS,"Charleston, SC",V,10.00,0.00,0.00
D,11057,CLT,"Charlotte, NC",V,14.00,0.00,0.00
D,15024,STT,"Charlotte Amalie, VI",V,6.00,0.00,0.00
D,13232,MDW,"Chicago, IL",V,12.00,0.00,0.00
D,15027,STX,"Christiansted, VI",V,2.00,0.00,0.00
D,11042,CLE,"Cleveland, OH",V,2.00,0.00,0.00
D,11883,GED,"Georgetown, DE",V,1.00,0.00,0.00
D,14275,PTK,"Pontiac, MI",V,1.00,0.00,0.00
D,14255,PSF,"Pittsfield, MA",V,1.00,0.00,0.00
D,11109,COS,"Colorado Springs, CO",V,3.00,0.00,0.00
D,11961,GON,"New London/Groton, CT",V,2.00,0.00,0.00
D,11066,CMH,"Columbus, OH",V,11.00,0.00,0.00
D,12250,HYA,"Hyannis, MA",V,4.00,0.00,0.00
D,11298,DFW,"Dallas/Fort Worth, TX",V,2.00,0.00,0.00
D,15260,TMB,"Miami, FL",V,5.00,0.00,0.00
D,11259,DAL,"Dallas, TX",V,25.00,0.00,0.00
D,11433,DTW,"Detroit, MI",V,1.00,0.00,0.00
D,13034,LNY,"Lanai, HI",V,4.00,0.00,0.00
D,11413,DRO,"Durango, CO",V,2.00,0.00,0.00
D,10372,ASE,"Aspen, CO",V,34.00,0.00,0.00
D,11503,EGE,"Eagle, CO",V,19.00,0.00,0.00
D,13469,MRK,"Marco Island, FL",V,2.00,0.00,0.00
D,11540,ELP,"El Paso, TX",V,2.00,0.00,0.00
D,11697,FLL,"Fort Lauderdale, FL",V,96.00,0.00,0.00
D,14635,RSW,"Fort Myers, FL",V,2.00,0.00,0.00
D,10950,CEZ,"Cortez, CO",V,1.00,0.00,0.00
D,14716,SCK,"Stockton, CA",V,1.00,0.00,0.00
D,16363,FHB,"Fernandina Beach, FL",V,2.00,0.00,0.00
D,14320,PWK,"Chicago, IL",V,5.00,0.00,0.00
D,14318,PWA,"Oklahoma City, OK",V,2.00,0.00,0.00
D,11995,GSO,"Greensboro/High Point, NC",V,2.00,0.00,0.00
D,11159,CSV,"Crossville, TN",V,1.00,0.00,0.00
D,14672,SAC,"Sacramento, CA",V,1.00,0.00,0.00
D,12012,GUC,"Gunnison, CO",V,2.00,0.00,0.00
D,14712,SCF,"Phoenix, AZ",V,19.00,0.00,0.00
D,15498,UT1,"Heber, UT",V,1.00,0.00,0.00
D,14792,SGR,"Sugar Land, TX",V,1.00,0.00,0.00
D,10529,BDL,"Hartford, CT",V,4.00,0.00,0.00
D,12173,HNL,"Honolulu, HI",V,15.00,0.00,0.00
D,14182,PNE,"Philadelphia, PA",V,3.00,0.00,0.00
D,12191,HOU,"Houston, TX",V,13.00,0.00,0.00
D,12217,HSV,"Huntsville, AL",V,1.00,0.00,0.00
D,12339,IND,"Indianapolis, IN",V,1.00,0.00,0.00
D,14262,PSP,"Palm Springs, CA",V,18.00,0.00,0.00
D,12391,ISP,"Islip, NY",V,2.00,0.00,0.00
D,13151,LZU,"Lawrenceville, GA",V,3.00,0.00,0.00
D,12448,JAN,"Jackson/Vicksburg, MS",V,1.00,0.00,0.00
D,12441,JAC,"Jackson, WY",V,39.00,0.00,0.00
D,12451,JAX,"Jacksonville, FL",V,53.00,0.00,0.00
D,13830,OGG,"Kahului, HI",V,28.00,0.00,0.00
D,11067,CMI,"Champaign/Urbana, IL",V,1.00,0.00,0.00
D,12889,LAS,"Las Vegas, NV",V,70.00,0.00,0.00
D,12992,LIT,"Little Rock, AR",V,18.00,0.00,0.00
D,12954,LGB,"Long Beach, CA",V,10.00,0.00,0.00
D,12892,LAX,"Los Angeles, CA",V,55.00,0.00,0.00
D,14730,SDF,"Louisville, KY",V,1.00,0.00,0.00
D,15356,TTN,"Trenton, NJ",V,3.00,0.00,0.00
D,13341,MKC,"Kansas City, MO",V,4.00,0.00,0.00
D,13485,MSN,"Madison, WI",V,1.00,0.00,0.00
D,13244,MEM,"Memphis, TN",V,1.00,0.00,0.00
D,13303,MIA,"Miami, FL",V,16.00,0.00,0.00
D,13461,MQY,"Smyrna, TN",V,2.00,0.00,0.00
D,13342,MKE,"Milwaukee, WI",V,2.00,0.00,0.00
D,13487,MSP,"Minneapolis, MN",V,1.00,0.00,0.00
D,11098,COE,"Coeur d'Alene, ID",V,1.00,0.00,0.00
D,13367,MLI,"Moline, IL",V,1.00,0.00,0.00
D,10693,BNA,"Nashville, TN",V,13.00,0.00,0.00
D,13295,MHR,"Sacramento, CA",V,1.00,0.00,0.00
D,10325,APA,"Denver, CO",V,9.00,0.00,0.00
D,13495,MSY,"New Orleans, LA",V,10.00,0.00,0.00
D,12478,JFK,"New York, NY",V,2.00,0.00,0.00
D,12953,LGA,"New York, NY",V,6.00,0.00,0.00
D,10731,BQK,"Brunswick, GA",V,1.00,0.00,0.00
D,11618,EWR,"Newark, NJ",V,5.00,0.00,0.00
D,14530,RIL,"Rifle, CO",V,26.00,0.00,0.00
D,13796,OAK,"Oakland, CA",V,54.00,0.00,0.00
D,13851,OKC,"Oklahoma City, OK",V,1.00,0.00,0.00
D,13871,OMA,"Omaha, NE",V,2.00,0.00,0.00
D,13891,ONT,"Ontario, CA",V,1.00,0.00,0.00
D,13204,MCO,"Orlando, FL",V,10.00,0.00,0.00
D,11728,FOK,"Westhampton, NY",V,9.00,0.00,0.00
D,14100,PHL,"Philadelphia, PA",V,15.00,0.00,0.00
D,14107,PHX,"Phoenix, AZ",V,6.00,0.00,0.00
D,14122,PIT,"Pittsburgh, PA",V,4.00,0.00,0.00
D,11376,DPA,"Chicago, IL",V,2.00,0.00,0.00
D,14397,QMA,"Kennesaw, GA",V,10.00,0.00,0.00
D,14057,PDX,"Portland, OR",V,7.00,0.00,0.00
D,14307,PVD,"Providence, RI",V,2.00,0.00,0.00
D,15401,TXK,"Texarkana, AR",V,2.00,0.00,0.00
D,14492,RDU,"Raleigh/Durham, NC",V,9.00,0.00,0.00
D,14570,RNO,"Reno, NV",V,7.00,0.00,0.00
D,15020,STP,"Minneapolis/St. Paul, MN",V,1.00,0.00,0.00
D,14996,SSI,"Brunswick, GA",V,2.00,0.00,0.00
D,14893,SMF,"Sacramento, CA",V,2.00,0.00,0.00
D,10666,BLI,"Bellingham, WA",V,1.00,0.00,0.00
D,15016,STL,"St. Louis, MO",V,2.00,0.00,0.00
D,14489,RDM,"Bend/Redmond, OR",V,2.00,0.00,0.00
D,14869,SLC,"Salt Lake City, UT",V,51.00,0.00,0.00
D,13125,LWM,"Lawrence, MA",V,1.00,0.00,0.00
D,14683,SAT,"San Antonio, TX",V,15.00,0.00,0.00
D,14679,SAN,"San Diego, CA",V,15.00,0.00,0.00
D,12055,GYY,"Gary, IN",V,5.00,0.00,0.00
D,14771,SFO,"San Francisco, CA",V,41.00,0.00,0.00
D,14831,SJC,"San Jose, CA",V,52.00,0.00,0.00
D,13987,OXC,"Waterbury, CT",V,6.00,0.00,0.00
D,14843,SJU,"San Juan, PR",V,18.00,0.00,0.00
D,14908,SNA,"Santa Ana, CA",V,39.00,0.00,0.00
D,14814,SHV,"Shreveport, LA",V,3.00,0.00,0.00
D,15232,TKF,"Truckee, CA",V,1.00,0.00,0.00
D,12094,HDN,"Hayden, CO",V,1.00,0.00,0.00
D,15096,SYR,"Syracuse, NY",V,3.00,0.00,0.00
D,15304,TPA,"Tampa, FL",V,22.00,0.00,0.00
D,14761,SFB,"Sanford, FL",V,2.00,0.00,0.00
D,15376,TUS,"Tucson, AZ",V,5.00,0.00,0.00
D,15370,TUL,"Tulsa, OK",V,3.00,0.00,0.00
D,10779,BTM,"Butte, MT",V,2.00,0.00,0.00
D,11041,CLD,"Carlsbad, CA",V,5.00,0.00,0.00
D,12264,IAD,"Washington, DC",V,37.00,0.00,0.00
D,11198,CVO,"Corvallis, OR",V,1.00,0.00,0.00
D,14027,PBI,"West Palm Beach/Palm Beach, FL",V,100.00,0.00,0.00
D,12197,HPN,"White Plains, NY",V,88.00,0.00,0.00
D,16091,YIP,"Detroit, MI",V,1.00,0.00,0.00
D,10329,APF,"Naples, FL",V,31.00,0.00,0.00
D,16719,N2C,"Monroe, NC",V,1.00,0.00,0.00
D,12278,ICT,"Wichita, KS",V,1.00,0.00,0.00
D,11764,FRG,"East Farmingdale, NY",V,17.00,0.00,0.00
D,15570,VCV,"Victorville, CA",V,5.00,0.00,0.00
D,15618,VNY,"Van Nuys, CA",V,311.00,0.00,0.00
D,11714,FMY,"Fort Myers, FL",V,4.00,0.00,0.00
D,14092,PGV,"Greenville, NC",V,1.00,0.00,0.00
D,10423,AUS,"Austin, TX",V,37.00,0.00,0.00
D,13554,MXE,"Maxton, NC",V,6.00,0.00,0.00
D,10194,AFW,"Dallas/Fort Worth, TX",V,6.00,0.00,0.00
D,15167,TEB,"Teterboro, NJ",V,173.00,0.00,0.00
D,14259,PSM,"Portsmouth, NH",V,5.00,0.00,0.00
D,11996,GSP,"Greer, SC",V,1.00,0.00,0.00
D,13809,OCF,"Ocala, FL",V,1.00,0.00,0.00
D,13988,OXR,"Oxnard/Ventura, CA",V,1.00,0.00,0.00
D,13158,MAF,"Midland/Odessa, TX",V,1.00,0.00,0.00
D,14986,SRQ,"Sarasota/Bradenton, FL",V,4.00,0.00,0.00
D,14685,SAV,"Savannah, GA",V,20.00,0.00,0.00
D,10216,AHN,"Athens, GA",V,1.00,0.00,0.00
D,13936,ORL,"Orlando, FL",V,6.00,0.00,0.00
D,11884,GEG,"Spokane, WA",V,4.00,0.00,0.00
D,10167,ADM,"Ardmore, OK",V,1.00,0.00,0.00
D,14539,RKD,"Rockland, ME",V,1.00,0.00,0.00
D,15249,TLH,"Tallahassee, FL",V,2.00,0.00,0.00
D,14112,PIE,"St. Petersburg, FL",V,2.00,0.00,0.00
D,10478,BAF,"Westfield, MA",V,3.00,0.00,0.00
D,13422,MOB,"Mobile, AL",V,1.00,0.00,0.00
D,14098,PHF,"Newport News/Williamsburg, VA",V,1.00,0.00,0.00
D,13453,MQJ,"Indianapolis, IN",V,1.00,0.00,0.00
D,10559,BFI,"Seattle, WA",V,11.00,0.00,0.00
D,10581,BGR,"Bangor, ME",V,6.00,0.00,0.00
D,12136,HIO,"Hillsboro, OR",V,2.00,0.00,0.00
D,10713,BOI,"Boise, ID",V,2.00,0.00,0.00
D,11656,FDK,"Frederick, MD",V,1.00,0.00,0.00
D,13029,LNK,"Lincoln, NE",V,2.00,0.00,0.00
D,11288,DEC,"Decatur, IL",V,2.00,0.00,0.00
D,14736,SDM,"San Diego, CA",V,8.00,0.00,0.00
D,15043,SUS,"St. Louis, MO",V,1.00,0.00,0.00
D,15412,TYS,"Knoxville, TN",V,2.00,0.00,0.00
D,11165,CTH,"Coatesville, PA",V,1.00,0.00,0.00
D,11450,DVT,"Phoenix, AZ",V,1.00,0.00,0.00
D,14321,PWM,"Portland, ME",V,3.00,0.00,0.00
D,10436,AVW,"Tucson, AZ",V,3.00,0.00,0.00
D,14237,PRC,"Prescott, AZ",V,2.00,0.00,0.00
D,10267,ALN,"Alton, IL",V,1.00,0.00,0.00
D,13771,NUQ,"Mountain View, CA",V,11.00,0.00,0.00
D,11686,FL1,"Zephyrhills, FL",V,1.00,0.00,0.00
D,10135,ABE,"Allentown/Bethlehem/Easton, PA",V,1.00,0.00,0.00
D,10785,BTV,"Burlington, VT",V,1.00,0.00,0.00
D,13117,LVK,"Livermore, CA",V,1.00,0.00,0.00
D,11603,EUG,"Eugene, OR",V,3.00,0.00,0.00
D,11921,GJT,"Grand Junction, CO",V,1.00,0.00,0.00
D,12758,KOA,"Kona, HI",V,33.00,0.00,0.00
D,12982,LIH,"Lihue, HI",V,6.00,0.00,0.00
D,15382,TVI,"Thomasville, GA",V,1.00,0.00,0.00
D,13476,MRY,"Monterey, CA",V,6.00,0.00,0.00
D,12882,LAL,"Lakeland, FL",V,1.00,0.00,0.00
D,10857,C01,"Camarillo, CA",V,7.00,0.00,0.00
D,13502,MTJ,"Montrose/Delta, CO",V,7.00,0.00,0.00
D,14689,SBA,"Santa Barbara, CA",V,20.00,0.00,0.00
D,15325,TRM,"Thermal, CA",V,4.00,0.00,0.00
D,10990,CHO,"Charlottesville, VA",V,1.00,0.00,0.00
D,16542,RBW,"Walterboro, SC",V,1.00,0.00,0.00
D,11789,FTW,"Dallas/Fort Worth, TX",V,8.00,0.00,0.00
D,13958,OSU,"Columbus, OH",V,1.00,0.00,0.00
D,11823,FWA,"Fort Wayne, IN",V,1.00,0.00,0.00
D,13898,OPF,"Miami, FL",V,122.00,0.00,0.00
D,13933,ORH,"Worcester, MA",V,2.00,0.00,0.00
D,11732,FPR,"Fort Pierce, FL",V,2.00,0.00,0.00
D,12587,JZI,"Portland, TN",V,2.00,0.00,0.00
D,10419,AUO,"Auburn, AL",V,6.00,0.00,0.00
D,11252,DAB,"Daytona Beach, FL",V,3.00,0.00,0.00
D,13577,MYR,"Myrtle Beach, SC",V,11.00,0.00,0.00
D,14193,PNS,"Pensacola, FL",V,1.00,0.00,0.00
D,10208,AGS,"Augusta, GA",V,7.00,0.00,0.00
D,10540,BED,"Bedford, MA",V,48.00,0.00,0.00
D,10849,BZN,"Bozeman, MT",V,58.00,0.00,0.00
D,12335,IMT,"Iron Mountain/Kingsfd, MI",V,1.00,0.00,0.00
D,10535,BDR,"Bridgeport, CT",V,2.00,0.00,0.00
D,14081,PGA,"Page, AZ",V,5.00,0.00,0.00
D,12598,JZT,"Arlington, TX",V,1.00,0.00,0.00
D,12916,LCI,"Laconia, NH",V,2.00,0.00,0.00
D,10778,BTL,"Battle Creek, MI",V,1.00,0.00,0.00
D,11648,FCA,"Kalispell, MT",V,2.00,0.00,0.00
D,13486,MSO,"Missoula, MT",V,1.00,0.00,0.00
D,12124,HHH,"Hilton Head, SC",V,3.00,0.00,0.00
D,11624,EYW,"Key West, FL",V,2.00,0.00,0.00
D,15497,UST,"St. Augustine, FL",V,2.00,0.00,0.00
D,10327,APC,"Napa, CA",V,6.00,0.00,0.00
D,13501,MTH,"Marathon, FL",V,3.00,0.00,0.00
D,15502,UTM,"Tunica, MS",V,1.00,0.00,0.00
D,15177,TEX,"Telluride, CO",V,7.00,0.00,0.00
D,14050,PDK,"Atlanta, GA",V,10.00,0.00,0.00
D,15664,VWS,"Wichita, KS",V,2.00,0.00,0.00
D,12388,ISM,"Orlando, FL",V,4.00,0.00,0.00
D,10630,BJC,"Broomfield, CO",V,4.00,0.00,0.00
D,10945,CEU,"Clemson, SC",V,1.00,0.00,0.00
D,10519,BCT,"Boca Raton, FL",V,17.00,0.00,0.00
D,16509,TN9,"Sevierville, TN",V,1.00,0.00,0.00
D,13105,LUK,"Cincinnati, OH",V,6.00,0.00,0.00
D,13418,MNZ,"Manassas, VA",V,1.00,0.00,0.00
D,14656,RWI,"Rocky Mount, NC",V,7.00,0.00,0.00
D,13398,MMU,"Morristown, NJ",V,10.00,0.00,0.00
D,14794,SGU,"St. George, UT",V,1.00,0.00,0.00
D,14877,SLN,"Salina, KS",V,1.00,0.00,0.00
D,14314,PVU,"Provo, UT",V,4.00,0.00,0.00
D,15023,STS,"Santa Rosa, CA",V,13.00,0.00,0.00
D,13930,ORD,"Chicago, IL",K,45.00,0.00,0.00
D,10693,BNA,"Nashville, TN",K,24.00,0.00,0.00
D,15016,STL,"St. Louis, MO",K,229.00,0.00,0.00
D,10744,BRL,"Burlington, IA",K,90.00,0.00,0.00
D,12455,JBR,"Jonesboro, AR",K,210.00,0.00,0.00
D,13282,MGW,"Morgantown, WV",K,438.00,0.00,0.00
D,13984,OWD,"Norwood, MA",K,9.00,0.00,0.00
D,11298,DFW,"Dallas/Fort Worth, TX",K,499.00,0.00,0.00
D,12402,ITO,"Hilo, HI",K,303.00,0.00,0.00
D,11292,DEN,"Denver, CO",K,147.00,0.00,0.00
D,13347,MKK,"Hoolehua, HI",K,2962.00,0.00,0.00
D,13034,LNY,"Lanai, HI",K,1013.00,0.00,0.00
D,11615,EWB,"New Bedford/Fall River, MA",K,82.00,0.00,0.00
D,10557,BFD,"Bradford, PA",K,272.00,0.00,0.00
D,12173,HNL,"Honolulu, HI",K,2661.00,0.00,0.00
D,13830,OGG,"Kahului, HI",K,2757.00,0.00,0.00
D,12892,LAX,"Los Angeles, CA",K,299.00,0.00,0.00
D,13244,MEM,"Memphis, TN",K,137.00,0.00,0.00
D,13032,LNS,"Lancaster, PA",K,360.00,0.00,0.00
D,11441,DUJ,"DuBois, PA",K,451.00,0.00,0.00
D,12190,HOT,"Hot Springs, AR",K,212.00,0.00,0.00
D,10925,CDR,"Chadron, NE",K,147.00,0.00,0.00
D,14122,PIT,"Pittsburgh, PA",K,738.00,0.00,0.00
D,14307,PVD,"Providence, RI",K,99.00,0.00,0.00
D,12264,IAD,"Washington, DC",K,772.00,0.00,0.00
D,12363,IPL,"El Centro, CA",K,299.00,0.00,0.00
D,13109,LUP,"Kalaupapa, HI",K,392.00,0.00,0.00
D,13520,MUE,"Kamuela, HI",K,180.00,0.00,0.00
D,10154,ACK,"Nantucket, MA",K,196.00,0.00,0.00
D,12758,KOA,"Kona, HI",K,649.00,0.00,0.00
D,12174,HNM,"Hana, HI",K,177.00,0.00,0.00
D,12492,JHM,"Kapalua, HI",K,314.00,0.00,0.00
D,12207,HRO,"Harrison, AR",K,211.00,0.00,0.00
D,11531,ELD,"El Dorado, AR",K,207.00,0.00,0.00
D,11537,ELM,"Elmira/Corning, NY",V,1.00,0.00,0.00
D,15041,SUN,"Sun Valley/Hailey/Ketchum, ID",V,1.00,0.00,0.00
D,10599,BHM,"Birmingham, AL",V,1.00,0.00,0.00
D,10721,BOS,"Boston, MA",V,1.00,0.00,0.00
D,10171,ADS,"Dallas, TX",V,1.00,0.00,0.00
D,14275,PTK,"Pontiac, MI",V,1.00,0.00,0.00
D,11259,DAL,"Dallas, TX",V,2.00,0.00,0.00
D,11697,FLL,"Fort Lauderdale, FL",V,1.00,0.00,0.00
D,12441,JAC,"Jackson, WY",V,1.00,0.00,0.00
D,12451,JAX,"Jacksonville, FL",V,2.00,0.00,0.00
D,12992,LIT,"Little Rock, AR",V,1.00,0.00,0.00
D,13341,MKC,"Kansas City, MO",V,1.00,0.00,0.00
D,10693,BNA,"Nashville, TN",V,1.00,0.00,0.00
D,10325,APA,"Denver, CO",V,1.00,0.00,0.00
D,13931,ORF,"Norfolk, VA",V,1.00,0.00,0.00
D,15919,XNA,"Fayetteville, AR",V,1.00,0.00,0.00
D,10266,ALM,"Alamogordo, NM",V,1.00,0.00,0.00
D,13655,NEW,"New Orleans, LA",V,2.00,0.00,0.00
D,14570,RNO,"Reno, NV",V,1.00,0.00,0.00
D,14831,SJC,"San Jose, CA",V,1.00,0.00,0.00
D,15304,TPA,"Tampa, FL",V,1.00,0.00,0.00
D,15376,TUS,"Tucson, AZ",V,1.00,0.00,0.00
D,12264,IAD,"Washington, DC",V,1.00,0.00,0.00
D,14027,PBI,"West Palm Beach/Palm Beach, FL",V,4.00,0.00,0.00
D,10329,APF,"Naples, FL",V,3.00,0.00,0.00
D,12278,ICT,"Wichita, KS",V,1.00,0.00,0.00
D,11714,FMY,"Fort Myers, FL",V,2.00,0.00,0.00
D,10561,BFL,"Bakersfield, CA",V,1.00,0.00,0.00
D,15167,TEB,"Teterboro, NJ",V,1.00,0.00,0.00
D,14259,PSM,"Portsmouth, NH",V,1.00,0.00,0.00
D,13988,OXR,"Oxnard/Ventura, CA",V,1.00,0.00,0.00
D,14986,SRQ,"Sarasota/Bradenton, FL",V,1.00,0.00,0.00
D,14783,SGF,"Springfield, MO",V,1.00,0.00,0.00
D,14112,PIE,"St. Petersburg, FL",V,2.00,0.00,0.00
D,15325,TRM,"Thermal, CA",V,1.00,0.00,0.00
D,10540,BED,"Bedford, MA",V,2.00,0.00,0.00
D,11648,FCA,"Kalispell, MT",V,1.00,0.00,0.00
D,12945,LEX,"Lexington, KY",V,3.00,0.00,0.00
D,11624,EYW,"Key West, FL",V,1.00,0.00,0.00
D,13501,MTH,"Marathon, FL",V,1.00,0.00,0.00
D,15177,TEX,"Telluride, CO",V,1.00,0.00,0.00
D,14050,PDK,"Atlanta, GA",V,1.00,0.00,0.00
D,14131,PKB,"Parkersburg, WV",V,1.00,0.00,0.00
D,10508,BCB,"Blacksburg, VA",V,1.00,0.00,0.00
D,13348,MKL,"Jackson, TN",V,1.00,0.00,0.00
D,10140,ABQ,"Albuquerque, NM",K,219.00,0.00,0.00
D,12211,HSH,"Las Vegas, NV",K,1.00,0.00,0.00
D,15393,TX1,"Mesquite, TX",K,1.00,0.00,0.00
D,15342,TSM,"Taos, NM",K,146.00,0.00,0.00
D,10800,BUR,"Burbank, CA",K,64.00,0.00,0.00
D,11259,DAL,"Dallas, TX",K,36.00,0.00,0.00
D,14674,SAF,"Santa Fe, NM",K,5.00,0.00,0.00
D,13194,MCE,"Merced, CA",K,213.00,0.00,0.00
D,11638,FAT,"Fresno, CA",K,2.00,0.00,0.00
D,12889,LAS,"Las Vegas, NV",K,88.00,0.00,0.00
D,12954,LGB,"Long Beach, CA",K,1.00,0.00,0.00
D,12892,LAX,"Los Angeles, CA",K,119.00,0.00,0.00
D,14967,SQL,"San Carlos, CA",K,291.00,0.00,0.00
D,14107,PHX,"Phoenix, AZ",K,114.00,0.00,0.00
D,14570,RNO,"Reno, NV",K,12.00,0.00,0.00
D,14831,SJC,"San Jose, CA",K,14.00,0.00,0.00
D,15232,TKF,"Truckee, CA",K,69.00,0.00,0.00
D,13388,MMH,"Mammoth Lakes, CA",K,165.00,0.00,0.00
D,11041,CLD,"Carlsbad, CA",K,102.00,0.00,0.00
D,10423,AUS,"Austin, TX",K,38.00,0.00,0.00
D,10194,AFW,"Dallas/Fort Worth, TX",K,1.00,0.00,0.00
D,12127,HHR,"Hawthorne, CA",K,232.00,0.00,0.00
D,10617,BIH,"Bishop, CA",K,2.00,0.00,0.00
D,10857,C01,"Camarillo, CA",K,2.00,0.00,0.00
D,14689,SBA,"Santa Barbara, CA",K,132.00,0.00,0.00
D,15051,SVC,"Silver City/Hurley, NM",K,312.00,0.00,0.00
D,10140,ABQ,"Albuquerque, NM",V,1.00,,
D,15041,SUN,"Sun Valley/Hailey/Ketchum, ID",V,4.00,0.00,0.00
D,15342,TSM,"Taos, NM",V,1.00,0.00,0.00
D,11453,DWH,"Houston, TX",V,1.00,0.00,0.00
D,10800,BUR,"Burbank, CA",V,1.00,0.00,0.00
D,10171,ADS,"Dallas, TX",V,4.00,0.00,0.00
